X_1,Y_1,X_2,Y_2:U_0,D_0,L_0,R_0,U_1,D_1,L_1,R_1
0,2,2,0:0.0000000000000000,0.6943401098251343,0.3056598901748657,0.0000000000000000,0.8127670884132385,0.0000000000000000,0.0000000000000000,0.1872329264879227
0,2,2,1:0.0000000000000000,0.7961962819099426,0.2038037478923798,0.0000000000000000,0.3434879779815674,0.0000000000000000,0.6015146374702454,0.0549973100423813
0,2,2,2:0.0000000000000000,0.8708176016807556,0.1291823536157608,0.0000000000000000,0.2992697954177856,0.0000000000000000,0.7007302045822144,0.0000000000000000
1,0,0,0:0.4922426342964172,0.2989755868911743,0.0000000000000000,0.2087818235158920,0.0000000000000000,0.6314511299133301,0.0000000000000000,0.3685488700866699
1,0,0,1:0.4327372312545776,0.3302461504936218,0.0000000000000000,0.2370165735483170,0.0000000000000000,0.5604649782180786,0.1231266930699348,0.3164083361625671
1,0,0,2:0.3718946874141693,0.3956311047077179,0.0000000000000000,0.2324742376804352,0.0000000000000000,0.7831845879554749,0.2168153971433640,0.0000000000000000
1,0,1,0:0.4300768971443176,0.3233784735202789,0.0000000000000000,0.2465445846319199,0.1905298829078674,0.4315396249294281,0.0000000000000000,0.3779305219650269
1,0,1,1:0.3793399930000305,0.3449723422527313,0.0000000000000000,0.2756876945495605,0.1883791983127594,0.3990998566150665,0.0755413994193077,0.3369795978069305
1,0,1,2:0.3386795818805695,0.4041838645935059,0.0000000000000000,0.2571365833282471,0.2922249436378479,0.5661939978599548,0.1415809988975525,0.0000000000000000
1,0,2,0:0.3787543177604675,0.3449828922748566,0.0000000000000000,0.2762627601623535,0.2372980713844299,0.0000000000000000,0.0000000000000000,0.7627019882202148
1,0,2,1:0.3456820249557495,0.3575182855129242,0.0000000000000000,0.2967997193336487,0.2428402602672577,0.0000000000000000,0.0908144488930702,0.6663452982902527
1,0,2,2:0.3200513124465942,0.4113104641437531,0.0000000000000000,0.2686383128166199,0.6933444142341614,0.0000000000000000,0.3066555857658386,0.0000000000000000
1,1,0,0:0.5115455389022827,0.2156742811203003,0.1908046752214432,0.0819755271077156,0.0000000000000000,0.7850209474563599,0.0000000000000000,0.2149790525436401
1,1,0,1:0.4614833593368530,0.2731122374534607,0.1832581758499146,0.0821463167667389,0.0000000000000000,0.5058737397193909,0.3621626794338226,0.1319635957479477
1,1,0,2:0.4027023017406464,0.3738946318626404,0.1429935246706009,0.0804095715284348,0.0000000000000000,0.4947726428508759,0.5052273273468018,0.0000000000000000
1,1,1,0:0.5060111880302429,0.2465112805366516,0.1565686017274857,0.0909089148044586,0.3512880802154541,0.4674779176712036,0.0000000000000000,0.1812340170145035
1,1,1,1:0.4578818976879120,0.3114128410816193,0.1454934626817703,0.0852118283510208,0.3154051899909973,0.3221499621868134,0.2500039339065552,0.1124408766627312
1,1,1,2:0.3851274847984314,0.4132068157196045,0.1160228028893471,0.0856429934501648,0.3383316099643707,0.3145166933536530,0.3471516966819763,0.0000000000000000
1,1,2,0:0.4951573908329010,0.2826128005981445,0.1211911141872406,0.1010386720299721,0.5792046785354614,0.0000000000000000,0.0000000000000000,0.4207953214645386
1,1,2,1:0.4499939382076263,0.3501800298690796,0.1088359877467155,0.0909899994730949,0.4495933055877686,0.0000000000000000,0.3358319699764252,0.2145747542381287
1,1,2,2:0.3900206685066223,0.4334872663021088,0.0913425460457802,0.0851495489478111,0.5146523714065552,0.0000000000000000,0.4853475987911224,0.0000000000000000
1,2,0,0:0.5969889760017395,0.2124114781618118,0.1905995458364487,0.0000000000000000,0.0000000000000000,0.8702953457832336,0.0000000000000000,0.1297046691179276
1,2,0,1:0.5455467700958252,0.2774402499198914,0.1770129054784775,0.0000000000000000,0.0000000000000000,0.3867920637130737,0.5587803125381470,0.0544275976717472
1,2,0,2:0.4822677671909332,0.3719250857830048,0.1458071172237396,0.0000000000000000,0.0000000000000000,0.3027349412441254,0.6972650289535522,0.0000000000000000
1,2,1,0:0.5983178019523621,0.2371163219213486,0.1645658463239670,0.0000000000000000,0.5018137097358704,0.4216958284378052,0.0000000000000000,0.0764904916286469
1,2,1,1:0.5429942011833191,0.3045195639133453,0.1524862349033356,0.0000000000000000,0.3301168680191040,0.2180164456367493,0.4157668650150299,0.0360998399555683
1,2,1,2:0.4648971557617188,0.4096772670745850,0.1254255920648575,0.0000000000000000,0.3013326823711395,0.1723340451717377,0.5263332724571228,0.0000000000000000
1,2,2,0:0.6105325818061829,0.2579185962677002,0.1315487921237946,0.0000000000000000,0.8585681915283203,0.0000000000000000,0.0000000000000000,0.1414317786693573
1,2,2,1:0.5545070171356201,0.3269712328910828,0.1185217201709747,0.0000000000000000,0.4226717352867126,0.0000000000000000,0.5319914221763611,0.0453368499875069
1,2,2,2:0.4715441465377808,0.4306502342224121,0.0978055447340012,0.0000000000000000,0.3730588257312775,0.0000000000000000,0.6269411444664001,0.0000000000000000
2,0,0,0:0.7982547283172607,0.0000000000000000,0.0000000000000000,0.2017453014850616,0.0000000000000000,0.6621507406234741,0.0000000000000000,0.3378492295742035
2,0,0,1:0.7749794721603394,0.0000000000000000,0.0000000000000000,0.2250204980373383,0.0000000000000000,0.5776415467262268,0.1449659168720245,0.2773925364017487
2,0,0,2:0.7494526505470276,0.0000000000000000,0.0000000000000000,0.2505473196506500,0.0000000000000000,0.7739043235778809,0.2260957211256027,0.0000000000000000
2,0,1,0:0.7651179432868958,0.0000000000000000,0.0000000000000000,0.2348820418119431,0.2445736080408096,0.4460199773311615,0.0000000000000000,0.3094063997268677
2,0,1,1:0.7373271584510803,0.0000000000000000,0.0000000000000000,0.2626727819442749,0.2441396862268448,0.3990018963813782,0.0882566124200821,0.2686018347740173
2,0,1,2:0.7222746610641479,0.0000000000000000,0.0000000000000000,0.2777253687381744,0.3464666604995728,0.5161888003349304,0.1373445540666580,0.0000000000000000
2,0,2,0:0.7263073325157166,0.0000000000000000,0.0000000000000000,0.2736926674842834,0.3434439897537231,0.0000000000000000,0.0000000000000000,0.6565559506416321
2,0,2,1:0.6987226009368896,0.0000000000000000,0.0000000000000000,0.3012774288654327,0.3427258729934692,0.0000000000000000,0.1125234663486481,0.5447506904602051
2,0,2,2:0.6927713155746460,0.0000000000000000,0.0000000000000000,0.3072286844253540,0.7365773916244507,0.0000000000000000,0.2634226083755493,0.0000000000000000
2,1,0,0:0.7129237651824951,0.0000000000000000,0.2095739394426346,0.0775023177266121,0.0000000000000000,0.7842171192169189,0.0000000000000000,0.2157828956842422
2,1,0,1:0.7041614055633545,0.0000000000000000,0.2161758989095688,0.0796627029776573,0.0000000000000000,0.5165599584579468,0.3514648377895355,0.1319752186536789
2,1,0,2:0.7098262906074524,0.0000000000000000,0.2094803005456924,0.0806933939456940,0.0000000000000000,0.5102832317352295,0.4897167682647705,0.0000000000000000
2,1,1,0:0.7326609492301941,0.0000000000000000,0.1824591010808945,0.0848799943923950,0.4078843593597412,0.4324037134647369,0.0000000000000000,0.1597119122743607
2,1,1,1:0.7300512194633484,0.0000000000000000,0.1876865327358246,0.0822622776031494,0.3683081865310669,0.3039768934249878,0.2305353432893753,0.0971796438097954
2,1,1,2:0.7278696298599243,0.0000000000000000,0.1838782280683517,0.0882521569728851,0.3989351093769073,0.3011927604675293,0.2998721599578857,0.0000000000000000
2,1,2,0:0.7550041675567627,0.0000000000000000,0.1521055847406387,0.0928902551531792,0.6682268381118774,0.0000000000000000,0.0000000000000000,0.3317731916904449
2,1,2,1:0.7600956559181213,0.0000000000000000,0.1546776294708252,0.0852266922593117,0.5255013704299927,0.0000000000000000,0.3134891986846924,0.1610094457864761
2,1,2,2:0.7561741471290588,0.0000000000000000,0.1547576338052750,0.0890681818127632,0.5844073891639709,0.0000000000000000,0.4155925810337067,0.0000000000000000
2,2,0,0:0.7908194661140442,0.0000000000000000,0.2091805785894394,0.0000000000000000,0.0000000000000000,0.8666232228279114,0.0000000000000000,0.1333767324686050
2,2,0,1:0.7861206531524658,0.0000000000000000,0.2138793468475342,0.0000000000000000,0.0000000000000000,0.4166685640811920,0.5226984024047852,0.0606330446898937
2,2,0,2:0.7941979765892029,0.0000000000000000,0.2058020383119583,0.0000000000000000,0.0000000000000000,0.3415592610836029,0.6584407091140747,0.0000000000000000
2,2,1,0:0.8199190497398376,0.0000000000000000,0.1800809204578400,0.0000000000000000,0.5313243865966797,0.3944022059440613,0.0000000000000000,0.0742733478546143
2,2,1,1:0.8168484568595886,0.0000000000000000,0.1831515133380890,0.0000000000000000,0.3781390786170959,0.2231469005346298,0.3601737320423126,0.0385402254760265
2,2,1,2:0.8196611404418945,0.0000000000000000,0.1803388297557831,0.0000000000000000,0.3619238138198853,0.1789605766534805,0.4591156244277954,0.0000000000000000
2,2,2,0:0.8513053655624390,0.0000000000000000,0.1486946642398834,0.0000000000000000,0.8755514025688171,0.0000000000000000,0.0000000000000000,0.1244485899806023
2,2,2,1:0.8492208719253540,0.0000000000000000,0.1507791727781296,0.0000000000000000,0.4894224703311920,0.0000000000000000,0.4634022414684296,0.0471753738820553
2,2,2,2:0.8489447236061096,0.0000000000000000,0.1510552763938904,0.0000000000000000,0.4495418369770050,0.0000000000000000,0.5504581332206726,0.0000000000000000
